Index,Id,Name,Location,OZONE_PPM,EpochTime,PM2_5_daily_max,PM2_5_daily_mean,OZONE,CO_PPM,PM25B_UG_M3_daily_mean,OZONE_PPM_daily_median,CO_PPB,PM25B_UG_M3,OZONE_daily_max,OZONE2_PPM,NO_PPB,OZONE_daily_mean,PM25T_UG_M3,PM2_5,OZONE2_PPM_daily_median,PM25B_UG_M3_daily_max,OZONE_PPM_daily_max,SO2_PPB,OZONE_PPM_daily_mean,OZONE_daily_median,PM25B_UG_M3_daily_median,PM10_UG_M3,PM2_5_daily_median,OZONE2_PPM_daily_mean,NO2_PPB,OZONE2_PPM_daily_max,PM10B_UG_M3,Latitude,Longitude
2477,26,Lawrenceville ACHD,[40.46542# -79.960757],0.002,1475839800,,,,,,,,10,,0.002,,,,,,,,,,,,,,,,,17,40.46542,-79.960757
2478,26,Lawrenceville ACHD,[40.46542# -79.960757],0.004,1475843400,,,,,,,,16,,0.004,,,,,,,,,,,,,,,,,26,40.46542,-79.960757
2479,26,Lawrenceville ACHD,[40.46542# -79.960757],0.006,1475847000,,,,,,,,11,,0.006,,,,,,,,,,,,,,,,,28,40.46542,-79.960757
2480,26,Lawrenceville ACHD,[40.46542# -79.960757],0.02,1475850600,,,,,,,,7,,0.02,,,,,,,,,,,,,,,,,22,40.46542,-79.960757
2481,26,Lawrenceville ACHD,[40.46542# -79.960757],0.032,1475854200,,,,,,,,6,,0.032,,,,,,,,,,,,,,,,,8,40.46542,-79.960757
2482,26,Lawrenceville ACHD,[40.46542# -79.960757],,1475856000,,,,,6,0.026,,,,,,,,,0.026,16,0.042,,0.020583333,,5.5,,,0.020583333,,0.042,,40.46542,-79.960757
2483,26,Lawrenceville ACHD,[40.46542# -79.960757],0.038,1475857800,,,,,,,,5,,0.038,,,,,,,,,,,,,,,,,22,40.46542,-79.960757
2484,26,Lawrenceville ACHD,[40.46542# -79.960757],0.042,1475861400,,,,,,,,4,,0.042,,,,,,,,,,,,,,,,,8,40.46542,-79.960757
2485,26,Lawrenceville ACHD,[40.46542# -79.960757],0.04,1475865000,,,,,,,,3,,0.04,,,,,,,,,,,,,,,,,11,40.46542,-79.960757
2486,26,Lawrenceville ACHD,[40.46542# -79.960757],0.038,1475868600,,,,,,,,5,,0.038,,,,,,,,,,,,,,,,,8,40.46542,-79.960757
2487,26,Lawrenceville ACHD,[40.46542# -79.960757],0.037,1475872200,,,,,,,,4,,0.037,,,,,,,,,,,,,,,,,7,40.46542,-79.960757
2488,26,Lawrenceville ACHD,[40.46542# -79.960757],0.029,1475875800,,,,,,,,3,,0.029,,,,,,,,,,,,,,,,,11,40.46542,-79.960757
2489,26,Lawrenceville ACHD,[40.46542# -79.960757],0.027,1475879400,,,,,,,,3,,0.027,,,,,,,,,,,,,,,,,4,40.46542,-79.960757
2490,26,Lawrenceville ACHD,[40.46542# -79.960757],0.031,1475883000,,,,,,,,4,,0.031,,,,,,,,,,,,,,,,,-1,40.46542,-79.960757
2491,26,Lawrenceville ACHD,[40.46542# -79.960757],0.029,1475886600,,,,,,,,2,,0.029,,,,,,,,,,,,,,,,,0,40.46542,-79.960757
2492,26,Lawrenceville ACHD,[40.46542# -79.960757],0.029,1475890200,,,,,,,,0,,0.029,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2493,26,Lawrenceville ACHD,[40.46542# -79.960757],0.026,1475893800,,,,,,,,0,,0.026,,,,,,,,,,,,,,,,,2,40.46542,-79.960757
2494,26,Lawrenceville ACHD,[40.46542# -79.960757],0.026,1475897400,,,,,,,,0,,0.026,,,,,,,,,,,,,,,,,0,40.46542,-79.960757
2495,26,Lawrenceville ACHD,[40.46542# -79.960757],0.022,1475901000,,,,,,,,2,,0.022,,,,,,,,,,,,,,,,,2,40.46542,-79.960757
2496,26,Lawrenceville ACHD,[40.46542# -79.960757],0.019,1475904600,,,,,,,,7,,0.019,,,,,,,,,,,,,,,,,2,40.46542,-79.960757
2497,26,Lawrenceville ACHD,[40.46542# -79.960757],0.015,1475908200,,,,,,,,9,,0.015,,,,,,,,,,,,,,,,,4,40.46542,-79.960757
2498,26,Lawrenceville ACHD,[40.46542# -79.960757],0.018,1475911800,,,,,,,,5,,0.018,,,,,,,,,,,,,,,,,2,40.46542,-79.960757
2499,26,Lawrenceville ACHD,[40.46542# -79.960757],0.017,1475915400,,,,,,,,6,,0.017,,,,,,,,,,,,,,,,,0,40.46542,-79.960757
2500,26,Lawrenceville ACHD,[40.46542# -79.960757],0.018,1475919000,,,,,,,,7,,0.018,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2501,26,Lawrenceville ACHD,[40.46542# -79.960757],0.011,1475922600,,,,,,,,3,,0.011,,,,,,,,,,,,,,,,,6,40.46542,-79.960757
2502,26,Lawrenceville ACHD,[40.46542# -79.960757],0.016,1475926200,,,,,,,,3,,0.016,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2503,26,Lawrenceville ACHD,[40.46542# -79.960757],0.014,1475929800,,,,,,,,3,,0.014,,,,,,,,,,,,,,,,,1,40.46542,-79.960757
2504,26,Lawrenceville ACHD,[40.46542# -79.960757],0.009,1475933400,,,,,,,,3,,0.009,,,,,,,,,,,,,,,,,1,40.46542,-79.960757
2505,26,Lawrenceville ACHD,[40.46542# -79.960757],0.016,1475937000,,,,,,,,3,,0.016,,,,,,,,,,,,,,,,,-1,40.46542,-79.960757
2506,26,Lawrenceville ACHD,[40.46542# -79.960757],0.016,1475940600,,,,,,,,2,,0.016,,,,,,,,,,,,,,,,,-1,40.46542,-79.960757
2507,26,Lawrenceville ACHD,[40.46542# -79.960757],,1475942400,,,,,5.208333333,0.0195,,,,,,,,,0.0195,11,0.039,,0.022625,,4.5,,,0.022625,,0.039,,40.46542,-79.960757
2508,26,Lawrenceville ACHD,[40.46542# -79.960757],0.02,1475944200,,,,,,,,2,,0.02,,,,,,,,,,,,,,,,,-1,40.46542,-79.960757
2509,26,Lawrenceville ACHD,[40.46542# -79.960757],0.021,1475947800,,,,,,,,3,,0.021,,,,,,,,,,,,,,,,,5,40.46542,-79.960757
2510,26,Lawrenceville ACHD,[40.46542# -79.960757],0.023,1475951400,,,,,,,,4,,0.023,,,,,,,,,,,,,,,,,11,40.46542,-79.960757
2511,26,Lawrenceville ACHD,[40.46542# -79.960757],0.033,1475955000,,,,,,,,8,,0.033,,,,,,,,,,,,,,,,,14,40.46542,-79.960757
2512,26,Lawrenceville ACHD,[40.46542# -79.960757],0.039,1475958600,,,,,,,,8,,0.039,,,,,,,,,,,,,,,,,9,40.46542,-79.960757
2513,26,Lawrenceville ACHD,[40.46542# -79.960757],0.039,1475962200,,,,,,,,7,,0.039,,,,,,,,,,,,,,,,,8,40.46542,-79.960757
2514,26,Lawrenceville ACHD,[40.46542# -79.960757],0.037,1475965800,,,,,,,,4,,0.037,,,,,,,,,,,,,,,,,5,40.46542,-79.960757
2515,26,Lawrenceville ACHD,[40.46542# -79.960757],0.029,1475969400,,,,,,,,3,,0.029,,,,,,,,,,,,,,,,,10,40.46542,-79.960757
2516,26,Lawrenceville ACHD,[40.46542# -79.960757],0.033,1475973000,,,,,,,,6,,0.033,,,,,,,,,,,,,,,,,9,40.46542,-79.960757
2517,26,Lawrenceville ACHD,[40.46542# -79.960757],0.032,1475976600,,,,,,,,8,,0.032,,,,,,,,,,,,,,,,,7,40.46542,-79.960757
2518,26,Lawrenceville ACHD,[40.46542# -79.960757],0.028,1475980200,,,,,,,,8,,0.028,,,,,,,,,,,,,,,,,8,40.46542,-79.960757
2519,26,Lawrenceville ACHD,[40.46542# -79.960757],0.018,1475983800,,,,,,,,11,,0.018,,,,,,,,,,,,,,,,,10,40.46542,-79.960757
2520,26,Lawrenceville ACHD,[40.46542# -79.960757],0.013,1475987400,,,,,,,,12,,0.013,,,,,,,,,,,,,,,,,19,40.46542,-79.960757
2521,26,Lawrenceville ACHD,[40.46542# -79.960757],0.014,1475991000,,,,,,,,9,,0.014,,,,,,,,,,,,,,,,,18,40.46542,-79.960757
2522,26,Lawrenceville ACHD,[40.46542# -79.960757],0.022,1475994600,,,,,,,,7,,0.022,,,,,,,,,,,,,,,,,14,40.46542,-79.960757
2523,26,Lawrenceville ACHD,[40.46542# -79.960757],0.024,1475998200,,,,,,,,4,,0.024,,,,,,,,,,,,,,,,,8,40.46542,-79.960757
2524,26,Lawrenceville ACHD,[40.46542# -79.960757],0.021,1476001800,,,,,,,,1,,0.021,,,,,,,,,,,,,,,,,6,40.46542,-79.960757
2525,26,Lawrenceville ACHD,[40.46542# -79.960757],0.019,1476005400,,,,,,,,4,,0.019,,,,,,,,,,,,,,,,,6,40.46542,-79.960757
2526,26,Lawrenceville ACHD,[40.46542# -79.960757],0.018,1476009000,,,,,,,,7,,0.018,,,,,,,,,,,,,,,,,5,40.46542,-79.960757
2527,26,Lawrenceville ACHD,[40.46542# -79.960757],0.017,1476012600,,,,,,,,5,,0.017,,,,,,,,,,,,,,,,,5,40.46542,-79.960757
2528,26,Lawrenceville ACHD,[40.46542# -79.960757],0.018,1476016200,,,,,,,,5,,0.018,,,,,,,,,,,,,,,,,8,40.46542,-79.960757
2529,26,Lawrenceville ACHD,[40.46542# -79.960757],0.021,1476019800,,,,,,,,4,,0.021,,,,,,,,,,,,,,,,,4,40.46542,-79.960757
2530,26,Lawrenceville ACHD,[40.46542# -79.960757],0.024,1476023400,,,,,,,,1,,0.024,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2531,26,Lawrenceville ACHD,[40.46542# -79.960757],0.026,1476027000,,,,,,,,4,,0.026,,,,,,,,,,,,,,,,,4,40.46542,-79.960757
2532,26,Lawrenceville ACHD,[40.46542# -79.960757],,1476028800,,,,,4.25,0.0225,,,,,,,,,0.0225,12,0.028,,0.022125,,4,,,0.022125,,0.028,,40.46542,-79.960757
2533,26,Lawrenceville ACHD,[40.46542# -79.960757],0.027,1476030600,,,,,,,,2,,0.027,,,,,,,,,,,,,,,,,4,40.46542,-79.960757
2534,26,Lawrenceville ACHD,[40.46542# -79.960757],0.027,1476034200,,,,,,,,0,,0.027,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2535,26,Lawrenceville ACHD,[40.46542# -79.960757],0.027,1476037800,,,,,,,,4,,0.027,,,,,,,,,,,,,,,,,1,40.46542,-79.960757
2536,26,Lawrenceville ACHD,[40.46542# -79.960757],0.028,1476041400,,,,,,,,4,,0.028,,,,,,,,,,,,,,,,,0,40.46542,-79.960757
2537,26,Lawrenceville ACHD,[40.46542# -79.960757],0.027,1476045000,,,,,,,,1,,0.027,,,,,,,,,,,,,,,,,1,40.46542,-79.960757
2538,26,Lawrenceville ACHD,[40.46542# -79.960757],0.027,1476048600,,,,,,,,0,,0.027,,,,,,,,,,,,,,,,,2,40.46542,-79.960757
2539,26,Lawrenceville ACHD,[40.46542# -79.960757],0.026,1476052200,,,,,,,,1,,0.026,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2540,26,Lawrenceville ACHD,[40.46542# -79.960757],0.025,1476055800,,,,,,,,7,,0.025,,,,,,,,,,,,,,,,,2,40.46542,-79.960757
2541,26,Lawrenceville ACHD,[40.46542# -79.960757],0.023,1476059400,,,,,,,,5,,0.023,,,,,,,,,,,,,,,,,1,40.46542,-79.960757
2542,26,Lawrenceville ACHD,[40.46542# -79.960757],0.02,1476063000,,,,,,,,7,,0.02,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2543,26,Lawrenceville ACHD,[40.46542# -79.960757],0.019,1476066600,,,,,,,,5,,0.019,,,,,,,,,,,,,,,,,2,40.46542,-79.960757
2544,26,Lawrenceville ACHD,[40.46542# -79.960757],0.018,1476070200,,,,,,,,3,,0.018,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2545,26,Lawrenceville ACHD,[40.46542# -79.960757],0.016,1476073800,,,,,,,,3,,0.016,,,,,,,,,,,,,,,,,1,40.46542,-79.960757
2546,26,Lawrenceville ACHD,[40.46542# -79.960757],0.014,1476077400,,,,,,,,3,,0.014,,,,,,,,,,,,,,,,,2,40.46542,-79.960757
2547,26,Lawrenceville ACHD,[40.46542# -79.960757],0.009,1476081000,,,,,,,,2,,0.009,,,,,,,,,,,,,,,,,2,40.46542,-79.960757
2548,26,Lawrenceville ACHD,[40.46542# -79.960757],0.005,1476084600,,,,,,,,2,,0.005,,,,,,,,,,,,,,,,,2,40.46542,-79.960757
2549,26,Lawrenceville ACHD,[40.46542# -79.960757],0.007,1476088200,,,,,,,,6,,0.007,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2550,26,Lawrenceville ACHD,[40.46542# -79.960757],0.003,1476091800,,,,,,,,5,,0.003,,,,,,,,,,,,,,,,,8,40.46542,-79.960757
2551,26,Lawrenceville ACHD,[40.46542# -79.960757],0.002,1476095400,,,,,,,,3,,0.002,,,,,,,,,,,,,,,,,9,40.46542,-79.960757
2552,26,Lawrenceville ACHD,[40.46542# -79.960757],0.001,1476099000,,,,,,,,5,,0.001,,,,,,,,,,,,,,,,,22,40.46542,-79.960757
2553,26,Lawrenceville ACHD,[40.46542# -79.960757],0.002,1476102600,,,,,,,,6,,0.002,,,,,,,,,,,,,,,,,15,40.46542,-79.960757
2554,26,Lawrenceville ACHD,[40.46542# -79.960757],0.013,1476106200,,,,,,,,3,,0.013,,,,,,,,,,,,,,,,,9,40.46542,-79.960757
2555,26,Lawrenceville ACHD,[40.46542# -79.960757],0.024,1476109800,,,,,,,,1,,0.024,,,,,,,,,,,,,,,,,4,40.46542,-79.960757
2556,26,Lawrenceville ACHD,[40.46542# -79.960757],0.028,1476113400,,,,,,,,1,,0.028,,,,,,,,,,,,,,,,,0,40.46542,-79.960757
2557,26,Lawrenceville ACHD,[40.46542# -79.960757],,1476115200,,,,,2.5,0.0115,,,,,,,,,0.0115,3,0.016,,0.011,,2.5,,,0.011,,0.016,,40.46542,-79.960757
2558,26,Lawrenceville ACHD,[40.46542# -79.960757],0.031,1476117000,,,,,,,,1,,0.031,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2559,26,Lawrenceville ACHD,[40.46542# -79.960757],0.035,1476120600,,,,,,,,0,,0.035,,,,,,,,,,,,,,,,,5,40.46542,-79.960757
2560,26,Lawrenceville ACHD,[40.46542# -79.960757],0.039,1476124200,,,,,,,,1,,0.039,,,,,,,,,,,,,,,,,5,40.46542,-79.960757
2561,26,Lawrenceville ACHD,[40.46542# -79.960757],0.042,1476127800,,,,,,,,2,,0.042,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2562,26,Lawrenceville ACHD,[40.46542# -79.960757],0.043,1476131400,,,,,,,,2,,0.043,,,,,,,,,,,,,,,,,3,40.46542,-79.960757
2563,26,Lawrenceville ACHD,[40.46542# -79.960757],0.043,1476135000,,,,,,,,0,,0.043,,,,,,,,,,,,,,,,,4,40.46542,-79.960757
2564,26,Lawrenceville ACHD,[40.46542# -79.960757],0.036,1476138600,,,,,,,,1,,0.036,,,,,,,,,,,,,,,,,5,40.46542,-79.960757
2565,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473129000,,,,,,,367.3,,,,0.1,,,,,,,1.9,,,,,,,,,,40.46542,-79.960757
2566,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473132600,,,,,,,345.8,,,,0.1,,,,,,,1.3,,,,,,,,,,40.46542,-79.960757
2567,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473136200,,,,,,,361,,,,0.1,,,,,,,0.9,,,,,,,,,,40.46542,-79.960757
2568,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473139800,,,,,,,,,,,0,,,,,,,0.6,,,,,,,,,,40.46542,-79.960757
2569,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473143400,,,,,,,344.2,,,,,,,,,,,0.4,,,,,,,,,,40.46542,-79.960757
2570,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473147000,,,,,,,335.6,,,,0.2,,,,,,,,,,,,,,,,,40.46542,-79.960757
2571,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473150600,,,,,,,337.5,,,,1.1,,,,,,,0.5,,,,,,,,,,40.46542,-79.960757
2572,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473154200,,,,,,,345.7,,,,4.5,,,,,,,0.4,,,,,,,,,,40.46542,-79.960757
2573,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473157800,,,,,,,411.2,,,,10.7,,,,,,,0.5,,,,,,,,,,40.46542,-79.960757
2574,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473161400,,,,,,,684.3,,,,28.2,,,,,,,0.8,,,,,,,,,,40.46542,-79.960757
2575,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473165000,,,,,,,884.2,,,,39.2,,,,,,,1.4,,,,,,,,,,40.46542,-79.960757
2576,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473168600,,,,,,,460.7,,,,13.6,,,,,,,1.7,,,,,,,,,,40.46542,-79.960757
2577,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473172200,,,,,,,362.5,,,,9.2,,,,,,,1.8,,,,,,,,,,40.46542,-79.960757
2578,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473175800,,,,,,,284,,,,3.2,,,,,,,2.5,,,,,,,,,,40.46542,-79.960757
2579,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473179400,,,,,,,218.3,,,,0.8,,,,,,,3.4,,,,,,,,,,40.46542,-79.960757
2580,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473183000,,,,,,,188.2,,,,0.2,,,,,,,2.1,,,,,,,,,,40.46542,-79.960757
2581,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473186600,,,,,,,170.5,,,,0.4,,,,,,,3.1,,,,,,,,,,40.46542,-79.960757
2582,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473190200,,,,,,,163.2,,,,0.3,,,,,,,1.4,,,,,,,,,,40.46542,-79.960757
2583,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473193800,,,,,,,168.1,,,,0.4,,,,,,,2.3,,,,,,,,,,40.46542,-79.960757
2584,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473197400,,,,,,,167.8,,,,0.2,,,,,,,2.7,,,,,,,,,,40.46542,-79.960757
2585,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473201000,,,,,,,176.5,,,,0.2,,,,,,,2.8,,,,,,,,,,40.46542,-79.960757
2586,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473204600,,,,,,,209.7,,,,0.2,,,,,,,1.7,,,,,,,,,,40.46542,-79.960757
2587,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473208200,,,,,,,280.2,,,,0.1,,,,,,,0.7,,,,,,,,,,40.46542,-79.960757
2588,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473211800,,,,,,,192.1,,,,0.1,,,,,,,0.8,,,,,,,,,,40.46542,-79.960757
2589,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473215400,,,,,,,267.3,,,,0,,,,,,,0.5,,,,,,,,,,40.46542,-79.960757
2590,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473219000,,,,,,,282,,,,0.1,,,,,,,0.4,,,,,,,,,,40.46542,-79.960757
2591,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473222600,,,,,,,316.4,,,,0.8,,,,,,,0.3,,,,,,,,,,40.46542,-79.960757
2592,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473226200,,,,,,,,,,,15.2,,,,,,,0.5,,,,,,,,,,40.46542,-79.960757
2593,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473229800,,,,,,,274,,,,,,,,,,,0.4,,,,,,,,,,40.46542,-79.960757
2594,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473233400,,,,,,,255,,,,4.1,,,,,,,,,,,,,,,,,40.46542,-79.960757
2595,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473237000,,,,,,,204.4,,,,0.2,,,,,,,0.7,,,,,,,,,,40.46542,-79.960757
2596,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473240600,,,,,,,204.5,,,,0.3,,,,,,,0.7,,,,,,,,,,40.46542,-79.960757
2597,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473244200,,,,,,,219.3,,,,0.5,,,,,,,0.6,,,,,,,,,,40.46542,-79.960757
2598,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473247800,,,,,,,250.4,,,,1.4,,,,,,,0.8,,,,,,,,,,40.46542,-79.960757
2599,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473251400,,,,,,,264.8,,,,2.5,,,,,,,1.3,,,,,,,,,,40.46542,-79.960757
2600,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473255000,,,,,,,254.7,,,,3.9,,,,,,,2.5,,,,,,,,,,40.46542,-79.960757
2601,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473258600,,,,,,,259.2,,,,2.1,,,,,,,4.3,,,,,,,,,,40.46542,-79.960757
2602,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473262200,,,,,,,166.1,,,,0.9,,,,,,,3.9,,,,,,,,,,40.46542,-79.960757
2603,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473265800,,,,,,,161.4,,,,0.7,,,,,,,3.5,,,,,,,,,,40.46542,-79.960757
2604,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473269400,,,,,,,160.3,,,,1.2,,,,,,,5.9,,,,,,,,,,40.46542,-79.960757
2605,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473273000,,,,,,,159.6,,,,0.4,,,,,,,1.7,,,,,,,,,,40.46542,-79.960757
2606,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473276600,,,,,,,161.4,,,,0.3,,,,,,,0.8,,,,,,,,,,40.46542,-79.960757
2607,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473280200,,,,,,,174.7,,,,1,,,,,,,0.6,,,,,,,,,,40.46542,-79.960757
2608,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473283800,,,,,,,182.1,,,,0.7,,,,,,,0.8,,,,,,,,,,40.46542,-79.960757
2609,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473287400,,,,,,,155.3,,,,0.2,,,,,,,0.7,,,,,,,,,,40.46542,-79.960757
2610,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473291000,,,,,,,182.2,,,,0.1,,,,,,,0.5,,,,,,,,,,40.46542,-79.960757
2611,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473294600,,,,,,,205,,,,0.5,,,,,,,0.5,,,,,,,,,,40.46542,-79.960757
2612,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473298200,,,,,,,203.5,,,,0.1,,,,,,,1.6,,,,,,,,,,40.46542,-79.960757
2613,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473301800,,,,,,,225.1,,,,0.1,,,,,,,1.3,,,,,,,,,,40.46542,-79.960757
2614,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473305400,,,,,,,211,,,,0,,,,,,,1.1,,,,,,,,,,40.46542,-79.960757
2615,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473309000,,,,,,,184.1,,,,0,,,,,,,1.7,,,,,,,,,,40.46542,-79.960757
2616,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473312600,,,,,,,,,,,0.1,,,,,,,2.1,,,,,,,,,,40.46542,-79.960757
2617,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473316200,,,,,,,159.5,,,,,,,,,,,2.3,,,,,,,,,,40.46542,-79.960757
2618,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473319800,,,,,,,167.7,,,,0,,,,,,,,,,,,,,,,,40.46542,-79.960757
2619,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473323400,,,,,,,156.2,,,,0,,,,,,,2.1,,,,,,,,,,40.46542,-79.960757
2620,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473327000,,,,,,,188.8,,,,0.1,,,,,,,1.1,,,,,,,,,,40.46542,-79.960757
2621,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473330600,,,,,,,198.4,,,,0.3,,,,,,,1.1,,,,,,,,,,40.46542,-79.960757
2622,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473334200,,,,,,,234.9,,,,1.3,,,,,,,1.1,,,,,,,,,,40.46542,-79.960757
2623,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473337800,,,,,,,232.9,,,,2.4,,,,,,,1.5,,,,,,,,,,40.46542,-79.960757
2624,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473341400,,,,,,,231.2,,,,2,,,,,,,2.1,,,,,,,,,,40.46542,-79.960757
2625,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473345000,,,,,,,220.1,,,,1.5,,,,,,,2.3,,,,,,,,,,40.46542,-79.960757
2626,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473348600,,,,,,,182.5,,,,1.1,,,,,,,2.5,,,,,,,,,,40.46542,-79.960757
2627,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473352200,,,,,,,175.1,,,,0.6,,,,,,,1.5,,,,,,,,,,40.46542,-79.960757
2628,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473355800,,,,,,,169.8,,,,0.6,,,,,,,0.9,,,,,,,,,,40.46542,-79.960757
2629,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473359400,,,,,,,163.6,,,,0.4,,,,,,,0.7,,,,,,,,,,40.46542,-79.960757
2630,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473363000,,,,,,,166,,,,0.6,,,,,,,0.9,,,,,,,,,,40.46542,-79.960757
2631,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473366600,,,,,,,176.1,,,,0.4,,,,,,,0.9,,,,,,,,,,40.46542,-79.960757
2632,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473370200,,,,,,,179.3,,,,0.2,,,,,,,1.2,,,,,,,,,,40.46542,-79.960757
2633,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473373800,,,,,,,179.7,,,,0.2,,,,,,,1.5,,,,,,,,,,40.46542,-79.960757
2634,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473377400,,,,,,,175.6,,,,0.1,,,,,,,1.3,,,,,,,,,,40.46542,-79.960757
2635,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473381000,,,,,,,184,,,,0.2,,,,,,,0.9,,,,,,,,,,40.46542,-79.960757
2636,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473384600,,,,,,,175.8,,,,0.3,,,,,,,0.7,,,,,,,,,,40.46542,-79.960757
2637,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473388200,,,,,,,145,,,,0,,,,,,,0.4,,,,,,,,,,40.46542,-79.960757
2638,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473391800,,,,,,,143.4,,,,0,,,,,,,0.4,,,,,,,,,,40.46542,-79.960757
2639,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473395400,,,,,,,127.8,,,,0,,,,,,,0.2,,,,,,,,,,40.46542,-79.960757
2640,27,Lawrenceville 2 ACHD,[40.46542# -79.960757],,1473399000,,,,,,,,,,,0,,,,,,,0.3,,,,,,,,,,40.46542,-79.960757
